104:	1.883230107112E-03
105:	1.906894416550E-03
106:	1.930635938210E-03
107:	1.954456441442E-03
108:	1.978360671112E-03
109:	2.002345597189E-03
110:	2.026409655094E-03
111:	2.050554984626E-03
112:	2.074783388368E-03
113:	2.099095691877E-03
114:	2.123499168829E-03
115:	2.148000875939E-03
116:	2.172616040462E-03
117:	2.197335312521E-03
118:	2.222147369850E-03
119:	2.247048934868E-03
120:	2.272038786997E-03
121:	2.297116856785E-03
122:	2.322283503651E-03
123:	2.347539245125E-03
124:	2.372884782598E-03
125:	2.398321210309E-03
126:	2.423849740322E-03
127:	2.449471232779E-03
128:	2.475186202496E-03
129:	2.500995096559E-03
130:	2.526898484800E-03
131:	2.552897054033E-03
132:	2.578991701313E-03
133:	2.605183434313E-03
134:	2.631473236938E-03
135:	2.657861928199E-03
136:	2.684349984611E-03
137:	2.710937606073E-03
138:	2.737624958544E-03
139:	2.764412169866E-03
140:	2.791299237446E-03
141:	2.818285911857E-03
142:	2.845371688614E-03
143:	2.872555853043E-03
144:	2.899837440709E-03
145:	2.927215083331E-03
146:	2.954686952255E-03
147:	2.982250843707E-03
148:	3.009904280480E-03
149:	3.037644557660E-03
150:	3.065468809929E-03
151:	3.093374028292E-03
152:	3.121357060066E-03
153:	3.149414623745E-03
154:	3.177543437273E-03
155:	3.205740246551E-03
156:	3.234001823307E-03
157:	3.262324969354E-03
158:	3.290706578168E-03
159:	3.319143664310E-03
160:	3.347633439291E-03
161:	3.376173369007E-03
162:	3.404761210412E-03
163:	3.433394966753E-03
164:	3.462072914816E-03
165:	3.490793605219E-03
166:	3.519555865258E-03
167:	3.548358764785E-03
168:	3.577201611449E-03
169:	3.606083909495E-03
170:	3.635005339510E-03
171:	3.663965782123E-03
172:	3.692965387409E-03
173:	3.722004577981E-03
174:	3.751083982941E-03
175:	3.780204052016E-03
176:	3.809365252669E-03
177:	3.838568876220E-03
178:	3.867815192466E-03
179:	3.897104664607E-03
180:	3.926437649233E-03
181:	3.955813383303E-03
182:	3.985231424278E-03
183:	4.014691331496E-03
184:	4.044191318543E-03
185:	4.073729239057E-03
186:	4.103302685815E-03
187:	4.132908987017E-03
188:	4.162545206151E-03
189:	4.192208107737E-03
190:	4.221894394630E-03
191:	4.251600768655E-03
192:	4.281324173394E-03
193:	4.311061474184E-03
194:	4.340808806750E-03
195:	4.370562699842E-03
196:	4.400319702494E-03
197:	4.430076346459E-03
198:	4.459829112500E-03
199:	4.489574442385E-03
200:	4.519309818034E-03
201:	4.549030144566E-03
202:	4.578730736570E-03
203:	4.608407261807E-03
204:	4.638055322917E-03
205:	4.667670445591E-03
206:	4.697248723646E-03
207:	4.726787387238E-03
208:	4.756279340499E-03
209:	4.785719591567E-03
210:	4.815102769893E-03
211:	4.844423138503E-03
212:	4.873674797854E-03
213:	4.902851979532E-03
214:	4.931951736127E-03
215:	4.960969445280E-03
216:	4.989897701432E-03
217:	5.018725441555E-03
218:	5.047443873731E-03
219:	5.076044869323E-03
220:	5.104520778133E-03
221:	5.132864387960E-03
222:	5.161068904645E-03
223:	5.189127922523E-03
224:	5.217035310363E-03
225:	5.244785154204E-03
226:	5.272371924576E-03
227:	5.299790598661E-03
228:	5.327036703274E-03
229:	5.354106353138E-03
230:	5.380996279620E-03
231:	5.407703866472E-03
232:	5.434227259816E-03
233:	5.460565433065E-03
234:	5.486717453850E-03
235:	5.512683016564E-03
236:	5.538462352684E-03
237:	5.564056115623E-03
238:	5.589466359115E-03
239:	5.614694135780E-03
240:	5.639741143283E-03
241:	5.664610008814E-03
242:	5.689304402071E-03
243:	5.713829347003E-03
244:	5.738191166822E-03
245:	5.762396072449E-03
246:	5.786448938678E-03
247:	5.810354878891E-03
248:	5.834120456633E-03
249:	5.857753050300E-03
250:	5.881260226836E-03
251:	5.904649563638E-03
252:	5.927928681444E-03
253:	5.951105317774E-03
254:	5.974187213401E-03
255:	5.997181812815E-03
256:	6.020095947131E-03
257:	6.042935625507E-03
258:	6.065705898809E-03
259:	6.088410840839E-03
260:	6.111053643338E-03
261:	6.133636762054E-03
262:	6.156162018207E-03
263:	6.178630253433E-03
264:	6.201041500701E-03
265:	6.223395446968E-03
266:	6.245691478384E-03
267:	6.267928810431E-03
268:	6.290106766051E-03
269:	6.312223986914E-03
270:	6.334278359659E-03
271:	6.356268011625E-03
272:	6.378191151069E-03
273:	6.400046011587E-03
274:	6.421830864251E-03
275:	6.443544044230E-03
276:	6.465183963859E-03
277:	6.486749134232E-03
278:	6.508239204047E-03
279:	6.529652069191E-03
280:	6.550986110280E-03
281:	6.572240197285E-03
282:	6.593413298707E-03
283:	6.614504491812E-03
284:	6.635512967487E-03
285:	6.656438042767E-03
286:	6.677279166123E-03
287:	6.698035923094E-03
288:	6.718708019730E-03
289:	6.739295257757E-03
290:	6.759797511745E-03
291:	6.780214737957E-03
292:	6.800546978205E-03
293:	6.820794346547E-03
294:	6.840956994528E-03
295:	6.861035086351E-03
296:	6.881028772832E-03
297:	6.900938172864E-03
298:	6.920763351740E-03
299:	6.940504309557E-03
300:	6.960160968056E-03
301:	6.979733172631E-03
302:	6.999220712555E-03
303:	7.018623391460E-03
304:	7.037940897943E-03
305:	7.057172942454E-03
306:	7.076319359621E-03
307:	7.095380770757E-03
308:	7.114356815551E-03
309:	7.133246622318E-03
310:	7.152050007043E-03
311:	7.170766501222E-03
312:	7.189396032428E-03
313:	7.207938660529E-03
314:	7.226394928915E-03
315:	7.244765381021E-03
316:	7.263050704860E-03
317:	7.281251914855E-03
318:	7.299370219075E-03
319:	7.317407007134E-03
320:	7.335363832279E-03
321:	7.353242381856E-03
322:	7.371044452602E-03
323:	7.388772051754E-03
324:	7.406427286231E-03
325:	7.424012288632E-03
326:	7.441530162163E-03
327:	7.458985421247E-03
328:	7.476381068853E-03
329:	7.493718704849E-03
330:	7.510999095319E-03
331:	7.528224756211E-03
332:	7.545400371044E-03
333:	7.562528062199E-03
334:	7.579612135797E-03
335:	7.596655914037E-03
336:	7.613662491685E-03
337:	7.630634439181E-03
338:	7.647573353288E-03
339:	7.664480550428E-03
340:	7.681356962993E-03
341:	7.698203294065E-03
342:	7.715019452870E-03
343:	7.731804710587E-03
344:	7.748558159178E-03
345:	7.765278968983E-03
346:	7.781965146327E-03
347:	7.798614429836E-03
348:	7.815224756186E-03
349:	7.831793893789E-03
350:	7.848319229590E-03
351:	7.864797849088E-03
352:	7.881226724204E-03
353:	7.897602782932E-03
354:	7.913923511567E-03
355:	7.930185311205E-03
356:	7.946384989841E-03
357:	7.962519552467E-03
358:	7.978586124731E-03
359:	7.994581943553E-03
360:	8.010504432504E-03
361:	8.026351318693E-03
362:	8.042120702412E-03
363:	8.057811110226E-03
364:	8.073421546545E-03
365:	8.088951277666E-03
366:	8.104399740343E-03
367:	8.119766642541E-03
368:	8.135051870525E-03
369:	8.150255597321E-03
370:	8.165378525213E-03
371:	8.180422006012E-03
372:	8.195386353743E-03
373:	8.210272202875E-03
374:	8.225080552127E-03
375:	8.239812462400E-03
376:	8.254469364449E-03
377:	8.269053069954E-03
378:	8.283565086210E-03
379:	8.298007299338E-03
380:	8.312381083220E-03
381:	8.326688675103E-03
382:	8.340932687885E-03
383:	8.355116495351E-03
384:	8.369242320967E-03
385:	8.383312851335E-03
386:	8.397330695950E-03
387:	8.411298354745E-03
388:	8.425218116115E-03
389:	8.439091987926E-03
390:	8.452921575009E-03
391:	8.466708066310E-03
392:	8.480452402728E-03
393:	8.494155346312E-03
394:	8.507817461541E-03
395:	8.521439083548E-03
396:	8.535020299492E-03
397:	8.548560945528E-03
398:	8.562060619518E-03
399:	8.575518695248E-03
400:	8.588934352145E-03
401:	8.602306619381E-03
402:	8.615634415658E-03
403:	8.628916617783E-03
404:	8.642152173226E-03
405:	8.655340354605E-03
406:	8.668482538243E-03
407:	8.681581765922E-03
408:	8.694635602410E-03
409:	8.707641328808E-03
410:	8.720597518926E-03
411:	8.733503643525E-03
412:	8.746354064963E-03
413:	8.759146567601E-03
414:	8.771879199162E-03
415:	8.784550055690E-03
416:	8.797157756838E-03
417:	8.809701515655E-03
418:	8.822181035200E-03
419:	8.834597011229E-03
420:	8.846950223426E-03
421:	8.859241238945E-03
422:	8.871471512935E-03
423:	8.883642981809E-03
424:	8.895757972535E-03
425:	8.907819136630E-03
426:	8.919829733810E-03
427:	8.931793044341E-03
428:	8.943712862717E-03
429:	8.955591597398E-03
430:	8.967429063507E-03
431:	8.979223532505E-03
432:	8.990973018672E-03
433:	9.002675707740E-03
434:	9.014330116996E-03
435:	9.025935012573E-03
436:	9.037488285032E-03
437:	9.049002468969E-03
438:	9.060460510355E-03
439:	9.071859860497E-03
440:	9.083197778407E-03
441:	9.094471873391E-03
442:	9.105679891749E-03
443:	9.116820337626E-03
444:	9.127890103249E-03
445:	9.138887204875E-03
446:	9.149810000436E-03
447:	9.160656816540E-03
448:	9.171425325225E-03
449:	9.182113550789E-03
450:	9.192719810715E-03
451:	9.203242549659E-03
452:	9.213680388741E-03
453:	9.224032413059E-03
454:	9.234297941440E-03
455:	9.244476318503E-03
456:	9.254567147261E-03
457:	9.264570422600E-03
458:	9.274486503757E-03
459:	9.284316054486E-03
460:	9.294059987292E-03
461:	9.303719427425E-03
462:	9.313295715553E-03
463:	9.322790457588E-03
464:	9.332205487933E-03
465:	9.341542491011E-03
466:	9.350803010284E-03
467:	9.359988742188E-03
468:	9.369101504599E-03
469:	9.378143178953E-03
470:	9.387115689872E-03
471:	9.396020990051E-03
472:	9.404861024590E-03
473:	9.413637695594E-03
474:	9.422352871042E-03
475:	9.431008407886E-03
476:	9.439606121501E-03
477:	9.448147747382E-03
478:	9.456634959414E-03
479:	9.465069358958E-03
480:	9.473452489202E-03
481:	9.481785934745E-03
482:	9.490071455093E-03
483:	9.498311243564E-03
484:	9.506507884289E-03
485:	9.514663533376E-03
486:	9.522778963437E-03
487:	9.530855478125E-03
488:	9.538894803518E-03
489:	9.546898946796E-03
490:	9.554870191217E-03
491:	9.562811071189E-03
492:	9.570724239819E-03
493:	9.578612210075E-03
494:	9.586477146129E-03
495:	9.594321021841E-03
496:	9.602145872160E-03
497:	9.609953787693E-03
498:	9.617746536462E-03
499:	9.625525198193E-03
500:	9.633290154853E-03
501:	9.641041706955E-03
502:	9.648780316717E-03
503:	9.656506061303E-03
504:	9.664218951830E-03
505:	9.671919190294E-03
506:	9.679606334152E-03
507:	9.687280198615E-03
508:	9.694940385764E-03
509:	9.702586405216E-03
510:	9.710218980554E-03
511:	9.717835966781E-03
512:	9.725436516551E-03
513:	9.733019781426E-03
514:	9.740585232444E-03
515:	9.748132968068E-03
516:	9.755663399992E-03
517:	9.763178161765E-03
518:	9.770677555306E-03
519:	9.778159053813E-03
520:	9.785620192812E-03
521:	9.793059722730E-03
522:	9.800477016958E-03
523:	9.807872102910E-03
524:	9.815245696789E-03
525:	9.822597798504E-03
526:	9.829927230015E-03
527:	9.837232526942E-03
528:	9.844512545276E-03
529:	9.851766565928E-03
530:	9.858994258947E-03
531:	9.866195738317E-03
532:	9.873371440935E-03
533:	9.880522025786E-03
534:	9.887648323637E-03
535:	9.894751046933E-03
536:	9.901831342848E-03
537:	9.908890627091E-03
538:	9.915929894557E-03
539:	9.922948060778E-03
540:	9.929942300494E-03
541:	9.936909605315E-03
542:	9.943847122762E-03
543:	9.950752275685E-03
544:	9.957622382458E-03
545:	9.964454817683E-03
546:	9.971246377393E-03
547:	9.977993579799E-03
548:	9.984693158450E-03
549:	9.991342275970E-03
550:	9.997937825126E-03
551:	1.000447765494E-02
552:	1.001095975520E-02
553:	1.001738337373E-02
554:	1.002374589290E-02
555:	1.003004434412E-02
556:	1.003627628748E-02
557:	1.004243979062E-02
558:	1.004853422119E-02
559:	1.005455850588E-02
560:	1.006051284276E-02
561:	1.006639761045E-02
562:	1.007221312858E-02
563:	1.007796048277E-02
564:	1.008364075994E-02
565:	1.008925515995E-02
566:	1.009480495386E-02
567:	1.010029120674E-02
568:	1.010571509845E-02
569:	1.011107790837E-02
570:	1.011638102982E-02
571:	1.012162644379E-02
572:	1.012681650905E-02
573:	1.013195285094E-02
574:	1.013703728563E-02
575:	1.014207264567E-02
576:	1.014706128755E-02
577:	1.015200584447E-02
578:	1.015690893776E-02
579:	1.016177317901E-02
580:	1.016660005770E-02
581:	1.017139136698E-02
582:	1.017614942412E-02
583:	1.018087587242E-02
584:	1.018557175282E-02
585:	1.019023861628E-02
586:	1.019487715630E-02
587:	1.019948857112E-02
588:	1.020407404055E-02
589:	1.020863524112E-02
590:	1.021317553897E-02
591:	1.021770041821E-02
592:	1.022220389553E-02
593:	1.022668314064E-02
594:	1.023113777329E-02
595:	1.023556772882E-02
596:	1.023997300213E-02
597:	1.024435378818E-02
598:	1.024871068432E-02
599:	1.025304421954E-02
600:	1.025735541156E-02
601:	1.026164546550E-02
602:	1.026591593908E-02
603:	1.027016907744E-02
604:	1.027440767125E-02
605:	1.027863485694E-02
606:	1.028285411004E-02
607:	1.028706908614E-02
608:	1.029128349481E-02
609:	1.029550093283E-02
610:	1.029972471122E-02
611:	1.030395824933E-02
612:	1.030820512967E-02
613:	1.031246964083E-02
614:	1.031675719167E-02
615:	1.032107039740E-02
616:	1.032541559333E-02
617:	1.032979459056E-02
618:	1.033420667172E-02
619:	1.033865412295E-02
620:	1.034313752804E-02
621:	1.034765781183E-02
622:	1.035221805689E-02
623:	1.035682030710E-02
624:	1.036146599262E-02
625:	1.036615818620E-02
626:	1.037089987331E-02
627:	1.037569469049E-02
628:	1.038054490911E-02
629:	1.038545082265E-02
630:	1.039041375209E-02
631:	1.039543527421E-02
632:	1.040051707868E-02
633:	1.040566241454E-02
634:	1.041088198056E-02
635:	1.041618051997E-02
636:	1.042155114885E-02
637:	1.042699195277E-02
638:	1.043250322611E-02
639:	1.043808720017E-02
640:	1.044374774448E-02
641:	1.044949059768E-02
642:	1.045532400520E-02
643:	1.046125738640E-02
644:	1.046729675679E-02
645:	1.047343935784E-02
646:	1.047968539639E-02
647:	1.048603556348E-02
648:	1.049248973194E-02
649:	1.049904431563E-02
650:	1.050569492318E-02
651:	1.051243860377E-02
652:	1.051927330089E-02
653:	1.052619751322E-02
654:	1.053321012463E-02
655:	1.054031064801E-02
656:	1.054749737302E-02
657:	1.055476936375E-02
658:	1.056212524056E-02
659:	1.056956391105E-02
660:	1.057708389354E-02
661:	1.058468410316E-02
662:	1.059236378824E-02
663:	1.060012070734E-02
664:	1.060795328927E-02
665:	1.061586107819E-02
666:	1.062384372848E-02
667:	1.063189828597E-02
668:	1.064002374081E-02
669:	1.064821927110E-02
670:	1.065648473871E-02
671:	1.066481885645E-02
672:	1.067322070041E-02
673:	1.068169017214E-02
674:	1.069022728140E-02
675:	1.069883306893E-02
676:	1.070750758678E-02
677:	1.071625113292E-02
678:	1.072506483660E-02
679:	1.073394992348E-02
680:	1.074290843692E-02
681:	1.075194179012E-02
682:	1.076105118637E-02
683:	1.077023962531E-02
684:	1.077951119197E-02
685:	1.078886936785E-02
686:	1.079831496246E-02
687:	1.080784884133E-02
688:	1.081747210890E-02
689:	1.082718469628E-02
690:	1.083698764665E-02
691:	1.084688274518E-02
692:	1.085687055104E-02
693:	1.086695242940E-02
694:	1.087713045402E-02
695:	1.088740657854E-02
696:	1.089778228321E-02
697:	1.090825833654E-02
698:	1.091883538721E-02
699:	1.092951434423E-02
700:	1.094029631194E-02
701:	1.095118226877E-02
702:	1.096217284914E-02
703:	1.097326872579E-02
704:	1.098447202055E-02
705:	1.099578452764E-02
706:	1.100720557144E-02
707:	1.101873476182E-02
708:	1.103037126887E-02
709:	1.104211335690E-02
710:	1.105395926829E-02
711:	1.106590629520E-02
712:	1.107795134900E-02
713:	1.109009145280E-02
714:	1.110232382416E-02
715:	1.111464556942E-02
716:	1.112705287029E-02
717:	1.113954205987E-02
718:	1.115211005971E-02
719:	1.116475382515E-02
720:	1.117746978265E-02
721:	1.119025466611E-02
722:	1.120310573041E-02
723:	1.121602138769E-02
724:	1.122899821554E-02
725:	1.124203378681E-02
726:	1.125512628852E-02
727:	1.126827630989E-02
728:	1.128148272039E-02
729:	1.129474171241E-02
730:	1.130805200155E-02
731:	1.132141298457E-02
732:	1.133482403148E-02
733:	1.134828506909E-02
734:	1.136179584541E-02
735:	1.137535666445E-02
736:	1.138896829404E-02
737:	1.140263145873E-02
738:	1.141634733703E-02
739:	1.143011650102E-02
740:	1.144393849632E-02
741:	1.145781236743E-02
742:	1.147173731299E-02
743:	1.148571259881E-02
744:	1.149973700802E-02
745:	1.151380969937E-02
746:	1.152792994731E-02
747:	1.154209701170E-02
748:	1.155631040384E-02
749:	1.157056974252E-02
750:	1.158487413839E-02
751:	1.159922275580E-02
752:	1.161361518367E-02
753:	1.162805037090E-02
754:	1.164252749391E-02
755:	1.165704565785E-02
756:	1.167160387725E-02
757:	1.168620111850E-02
758:	1.170083633400E-02
759:	1.171550848811E-02
760:	1.173021657977E-02
761:	1.174495965855E-02
762:	1.175973683620E-02
763:	1.177454729238E-02
764:	1.178939027872E-02
765:	1.180426511898E-02
766:	1.181917120726E-02
767:	1.183410800154E-02
768:	1.184907501576E-02
769:	1.186407180848E-02
770:	1.187909797070E-02
771:	1.189415311019E-02
772:	1.190923683548E-02
773:	1.192434873229E-02
774:	1.193948833687E-02
775:	1.195465510633E-02
776:	1.196984837634E-02
777:	1.198506728157E-02
778:	1.200031065439E-02
779:	1.201557703913E-02
780:	1.203086474132E-02
781:	1.204617182562E-02
782:	1.206149617204E-02
783:	1.207683557120E-02
784:	1.209218780642E-02
785:	1.210755051138E-02
786:	1.212292114855E-02
787:	1.213829722685E-02
788:	1.215367624840E-02
789:	1.216905577481E-02
790:	1.218443340769E-02
791:	1.219980677103E-02
792:	1.221517350509E-02
793:	1.223053126544E-02
794:	1.224587772768E-02
795:	1.226121059707E-02
796:	1.227652777708E-02
797:	1.229182727038E-02
798:	1.230710650162E-02
799:	1.232236295200E-02
800:	1.233759429736E-02
801:	1.235279830498E-02
802:	1.236797279052E-02
803:	1.238311559119E-02
804:	1.239822455143E-02
805:	1.241329752553E-02
806:	1.242833240059E-02
807:	1.244332712760E-02
808:	1.245827975256E-02
809:	1.247318845861E-02
810:	1.248805162024E-02
811:	1.250286786492E-02
812:	1.251763611220E-02
813:	1.253235538568E-02
814:	1.254702497173E-02
815:	1.256164447538E-02
816:	1.257621380013E-02
817:	1.259073316475E-02
818:	1.260520342490E-02
819:	1.261962545401E-02
820:	1.263400006604E-02
821:	1.264832829619E-02
822:	1.266261111874E-02
823:	1.267684960818E-02
824:	1.269104505370E-02
825:	1.270519896796E-02
826:	1.271931306984E-02
827:	1.273338921011E-02
828:	1.274742916911E-02
829:	1.276143467301E-02
830:	1.277540744698E-02
831:	1.278934912475E-02
832:	1.280326123886E-02
833:	1.281714570966E-02
834:	1.283100322900E-02
835:	1.284483471583E-02
836:	1.285864099678E-02
837:	1.287242333518E-02
838:	1.288618178491E-02
839:	1.289991602464E-02
840:	1.291362583409E-02
841:	1.292731086533E-02
842:	1.294097061771E-02
843:	1.295460443188E-02
844:	1.296821149492E-02
845:	1.298179084349E-02
846:	1.299534136558E-02
847:	1.300886180045E-02
848:	1.302235074061E-02
849:	1.303580663530E-02
850:	1.304922779688E-02
851:	1.306261240701E-02
852:	1.307595852354E-02
853:	1.308926408599E-02
854:	1.310252692217E-02
855:	1.311574475485E-02
856:	1.312891521258E-02
857:	1.314203584926E-02
858:	1.315510416169E-02
859:	1.316811750627E-02
860:	1.318107312723E-02
861:	1.319396824282E-02
862:	1.320680004131E-02
863:	1.321956568758E-02
864:	1.323226234234E-02
865:	1.324488718192E-02
866:	1.325743740870E-02
867:	1.326991023483E-02
868:	1.328230285215E-02
869:	1.329461244535E-02
870:	1.330683624593E-02
871:	1.331897155606E-02
872:	1.333101582770E-02
873:	1.334296657046E-02
874:	1.335482115581E-02
875:	1.336657690051E-02
876:	1.337823125274E-02
877:	1.338978182107E-02
878:	1.340122635799E-02
879:	1.341256275410E-02
880:	1.342378904276E-02
881:	1.343490340701E-02
882:	1.344590418786E-02
883:	1.345678989107E-02
884:	1.346755919405E-02
885:	1.347821095116E-02
886:	1.348874419949E-02
887:	1.349915816396E-02
888:	1.350945226474E-02
889:	1.351962612296E-02
890:	1.352967955918E-02
891:	1.353961260153E-02
892:	1.354942555440E-02
893:	1.355911883976E-02
894:	1.356869307179E-02
895:	1.357814897172E-02
896:	1.358748729643E-02
897:	1.359670882302E-02
898:	1.360581439798E-02
899:	1.361480500373E-02
900:	1.362368181350E-02
901:	1.363244623530E-02
902:	1.364109990748E-02
903:	1.364964451243E-02
904:	1.365808147936E-02
905:	1.366641219047E-02
906:	1.367463830141E-02
907:	1.368276188148E-02
908:	1.369078482078E-02
909:	1.369870886453E-02
910:	1.370653609105E-02
911:	1.371426882192E-02
912:	1.372190947284E-02
913:	1.372946010750E-02
914:	1.373692286611E-02
915:	1.374430007334E-02
916:	1.375159424805E-02
917:	1.375880797571E-02
918:	1.376594339194E-02
919:	1.377300268724E-02
920:	1.377998837291E-02
921:	1.378690374808E-02
922:	1.379375083654E-02
923:	1.380053036865E-02
924:	1.380724386756E-02
925:	1.381389328090E-02
926:	1.382048032487E-02
927:	1.382700642932E-02
928:	1.383347325861E-02
929:	1.383988252309E-02
930:	1.384623573986E-02
931:	1.385253422408E-02
932:	1.385877935288E-02
933:	1.386497267745E-02
934:	1.387111587803E-02
935:	1.387721016633E-02
936:	1.388325618242E-02
937:	1.388925463169E-02
938:	1.389520639379E-02
939:	1.390111241145E-02
940:	1.390697362454E-02
941:	1.391279090822E-02
942:	1.391856503931E-02
943:	1.392429678517E-02
944:	1.392998708186E-02
945:	1.393563845857E-02
946:	1.394125249265E-02
947:	1.394682788522E-02
948:	1.395236479278E-02
949:	1.395786313914E-02
950:	1.396332327999E-02
951:	1.396874556379E-02
952:	1.397413039692E-02
953:	1.397947817587E-02
954:	1.398478942388E-02
955:	1.399006484918E-02
956:	1.399530519761E-02
957:	1.400051132557E-02
958:	1.400568423591E-02
959:	1.401082503567E-02
960:	1.401593498901E-02
961:	1.402101573940E-02
962:	1.402607024686E-02
963:	1.403110472415E-02
964:	1.403612057159E-02
965:	1.404111526391E-02
966:	1.404608971447E-02
967:	1.405104580756E-02
968:	1.405598583599E-02
969:	1.406091221357E-02
970:	1.406582798328E-02
971:	1.407073536956E-02
972:	1.407563723140E-02
973:	1.408053541101E-02
974:	1.408543114839E-02
975:	1.409032598043E-02
976:	1.409522185173E-02
977:	1.410012152633E-02
978:	1.410502836137E-02
979:	1.410994322869E-02
980:	1.411486705666E-02
981:	1.411980169198E-02
982:	1.412474904420E-02
983:	1.412971078463E-02
984:	1.413468851601E-02
985:	1.413968391664E-02
986:	1.414469881091E-02
987:	1.414973508564E-02
988:	1.415479450528E-02
989:	1.415987845577E-02
990:	1.416498806202E-02
991:	1.417012445355E-02
992:	1.417528879250E-02
993:	1.418048234707E-02
994:	1.418570607379E-02
995:	1.419096051459E-02
996:	1.419624669847E-02
997:	1.420156547007E-02
998:	1.420691799955E-02
999:	1.421230302683E-02
1000:	1.421771973464E-02
1001:	1.422316773800E-02
1002:	1.422864675943E-02
1003:	1.423415796354E-02
1004:	1.423970047652E-02
1005:	1.424527155091E-02
1006:	1.425086972575E-02
1007:	1.425649374557E-02
1008:	1.426214251147E-02
1009:	1.426781503423E-02
1010:	1.427351041407E-02
1011:	1.427922786623E-02
1012:	1.428496702987E-02
1013:	1.429072975940E-02
1014:	1.429651455733E-02
1015:	1.430231893862E-02
1016:	1.430814230803E-02
1017:	1.431398495192E-02
1018:	1.431984910720E-02
1019:	1.432573692794E-02
1020:	1.433164495228E-02
1021:	1.433756975720E-02
1022:	1.434350985639E-02
1023:	1.434946433244E-02
1024:	1.435543234527E-02
1025:	1.436141307746E-02
1026:	1.436740570722E-02
1027:	1.437340934435E-02
1028:	1.437942308751E-02
1029:	1.438544609301E-02
1030:	1.439147754350E-02
1031:	1.439751653659E-02
1032:	1.440356214079E-02
1033:	1.440961354100E-02
1034:	1.441567006831E-02
1035:	1.442173100739E-02
1036:	1.442779567161E-02
1037:	1.443386370339E-02
1038:	1.443993527406E-02
1039:	1.444601062724E-02
1040:	1.445208903190E-02
1041:	1.445816971866E-02
1042:	1.446425245045E-02
1043:	1.447033731942E-02
1044:	1.447642461541E-02
1045:	1.448251478011E-02
1046:	1.448860877670E-02
1047:	1.449470948816E-02
1048:	1.450081520419E-02
1049:	1.450692680333E-02
1050:	1.451304525943E-02
1051:	1.451917160506E-02
1052:	1.452530691921E-02
1053:	1.453145232004E-02
1054:	1.453760895957E-02
1055:	1.454377801620E-02
1056:	1.454996068576E-02
1057:	1.455615817591E-02
1058:	1.456237172244E-02
1059:	1.456860257955E-02
1060:	1.457485180407E-02
1061:	1.458112032291E-02
1062:	1.458740910303E-02
1063:	1.459371920027E-02
1064:	1.460005131145E-02
1065:	1.460640661153E-02
1066:	1.461278669886E-02
1067:	1.461919174650E-02
1068:	1.462562196336E-02
1069:	1.463207784721E-02
1070:	1.463855952400E-02
